MovieID,Title,Genres,AvgRating,NumRatings,WeightedRating,tmdb_id,imdb_id,poster_url,backdrop_url,overview
8651,Man of La Mancha (1972),Adventure|Comedy|Musical,3.526143790849673,153,3.293976549324336,45793.0,68909,https://image.tmdb.org/t/p/w500/kKpSHHH6cj8YtciW1SHBGJ6pAOO.jpg,,"In the 16th century, poet, playwright and part-time actor Miguel de Cervantes has been arrested, together with his manservant, by the Spanish Inquisition. They're accused of presenting an entertainment offensive to the Inquisition. Inside the huge dungeon into which they have been cast, the other inmates gang up on Cervantes and his manservant, staging a mock trial, with the intention of stealing or burning his possessions. Cervantes wishes to desperately save a manuscript he carries with him and stages, with costumes, makeup, and the participation of the other prisoners, an unusual defense—the story of Don Quixote."
5688,Tully (2000),Drama,3.5753968253968256,126,3.293933883678394,20861.0,212604,https://image.tmdb.org/t/p/w500/vn91Vcugfmi0CBzSm32eMBiaS02.jpg,,"Tully Jr. and Earl live on their father's Nebraska ranch, proud and independent to a fault. While the shy, reclusive Earl spends his free time watching movies, the cockier Tully works his way through a succession of short-term affairs and an off-again, on-again relationship with April, a stripper in town. When their childhood friend Ella returns to town to start a veterinary practice, however, Tully falls for her — although the townsfolk have their doubts that he could ever commit to one woman."
54331,You Kill Me (2007),Comedy|Crime|Thriller,3.43050193050193,259,3.2938756659836868,8141.0,796375,https://image.tmdb.org/t/p/w500/4C5VQVdE2YRBPhpZLnExk1XUzDZ.jpg,https://image.tmdb.org/t/p/original/8WXGl3bMf363K3CZhy1nVsuAEiB.jpg,"While drying out on the West Coast, an alcoholic hit man befriends a tart-tongued woman who might just come in handy when it's time for him to return to Buffalo and settle some old scores."
385,"Man of No Importance, A (1994)",Drama,3.5703125,128,3.293874109686995,52038.0,110455,https://image.tmdb.org/t/p/w500/zKHmxia0cdXMmNu5LUEwiJQJQoa.jpg,https://image.tmdb.org/t/p/original/xfK1dvRMcxkUx6UtAqywsUqSIOQ.jpg,"Alfie Byrne is a middle-aged bus conductor in Dublin in 1963. He would appear to live a life of quiet desperation: he's gay, but firmly closeted, and his sister is always trying to find him ""the right girl"". His passion is Oscar Wilde, his hobby is putting on amateur theatre productions in the local church hall. We follow him as he struggles with temptation, friendship, disapproval, and the conservative yet oddly lyrical world of Ireland in the early 1960s."
114180,"Maze Runner, The (2014)",Action|Mystery|Sci-Fi,3.375,436,3.2938666711135447,198663.0,1790864,https://image.tmdb.org/t/p/w500/ode14q7WtDugFDp78fo9lCsmay9.jpg,,"A teenager with no memory of his past finds himself among a group of boys living in a walled enclosure surrounded by a massive, ever-changing maze. As he struggles to adapt to their rules and society, he begins to uncover clues that may lead to escape and the truth behind their confinement."
960,Angel on My Shoulder (1946),Crime|Drama,3.5091463414634148,164,3.2938213421247555,22688.0,38300,https://image.tmdb.org/t/p/w500/tIDUVxp1yeq1Bw4KsdAaoEJtSsI.jpg,https://image.tmdb.org/t/p/original/u6yUCjP5s5Vcm98jB5v2PIHsGJB.jpg,The Devil arranges for a deceased gangster to return to Earth as a well-respected judge to make up for his previous life.
77629,Reindeerspotting - Pako joulumaasta (2010),Documentary,3.5422535211267605,142,3.293797130215554,45615.0,1584813,https://image.tmdb.org/t/p/w500/zEuWamAwTG75UcG3J16g08gp2bd.jpg,,"Reindeerspotting is a documentary film of a group of young guys living in Rovaniemi, Arctic Circle, dabbling in petty crime and hard drugs. One of them, Jani, has lost five years of his life and two fingers to his debotators. He wants to leave Lapland and his old life behind. Robbing a supermarket is a start for his getaway. A few years back a documentarist, Joonas Neuvonen, was a young men living on social welfare, using drugs on daily basis. He started to film his friends and their life. This is the story of Jani."
65418,Wendy and Lucy (2008),Drama,3.456221198156682,217,3.293774817985813,8942.0,1152850,https://image.tmdb.org/t/p/w500/cVtF8SW4zMbculTXD52RDvmQAAR.jpg,,A near-penniless drifter's journey to Alaska in search of work is interrupted when she loses her dog while attempting to shoplift food for it.
49355,"Bête humaine, La (1938)",Drama,3.653061224489796,98,3.2937464869721405,29415.0,29957,https://image.tmdb.org/t/p/w500/yB8UpOKAz4yorzBqLWXtc6hO3O4.jpg,https://image.tmdb.org/t/p/original/jS9W4jk2vPtq8PIZppYwYAPZpUP.jpg,"Returning by train to the French port of Le Havre, Jacques Lantier, a tormented railwayman, meets by chance the impulsive stationmaster Roubard and Séverine, his wife."
2930,Return with Honor (1998),Documentary,3.672043010752688,93,3.293724697728141,56235.0,176093,https://image.tmdb.org/t/p/w500/89289dPlOMOIWTZtIhy4qHhBQpb.jpg,,The story of U.S. fighter pilots shot down over North Vietnam who became POWs for up to 8 and a half years.
75813,Leaves of Grass (2009),Comedy|Crime|Drama|Thriller,3.4264150943396228,265,3.293711848935832,12834.0,1151359,https://image.tmdb.org/t/p/w500/dkIfBUewNDrJYL0UlNsKRUKZJYp.jpg,,"An Ivy League professor returns home, where his pot-growing twin brother has concocted a plan to take down a local drug lord."
91126,War Horse (2011),Drama|War,3.4024767801857587,323,3.293690655399329,57212.0,1568911,https://image.tmdb.org/t/p/w500/3aRHhvvngFPJFy5uAjo7GVr3PhL.jpg,,"On the brink of the First World War, Albert's beloved horse Joey is sold to the Cavalry by his father. Against the backdrop of the Great War, Joey begins an odyssey full of danger, joy, and sorrow, and he transforms everyone he meets along the way. Meanwhile, Albert, unable to forget his equine friend, searches the battlefields of France to find Joey and bring him home."
6279,"Good Thief, The (2002)",Crime|Drama,3.375878220140516,427,3.293665879728594,6016.0,281820,https://image.tmdb.org/t/p/w500/TMlSiPuj9LymfwPiKFiRRnhkRq.jpg,https://image.tmdb.org/t/p/original/glPLQhUruqkHuqwcN5DNwAjAlzi.jpg,An aging gambler on a losing streak attempts to rob a casino in Monte Carlo. But someone's already tipped off the cops before he even makes a move.
2996,Music of the Heart (1999),Drama,3.3409703504043127,742,3.2936635994433217,26149.0,166943,https://image.tmdb.org/t/p/w500/yKbzT8q9b65hc1eIZxuRsLxopi7.jpg,https://image.tmdb.org/t/p/original/1RQj9GlPMU1iHoGVDal3G5NOQRF.jpg,"After Roberta Guaspari separates from her husband, she receives encouragement from her mother to take up a job of a music teacher at the Central Park East School in East Harlem."
2197,Firelight (1997),Drama,3.542553191489361,141,3.293658085798977,38621.0,119125,https://image.tmdb.org/t/p/w500/hkgSUgPdOehzyGjczoytG3bzNaW.jpg,https://image.tmdb.org/t/p/original/tQuem05XAAX4bGNvpn7xGYIN6bq.jpg,"In 1838, lovely governess Elisabeth Laurier agrees to bear a child of an anonymous English landowner, and he will in return pay her father's debt. At birth, she, as agreed, gives up the child. Seven years later, she is hired as governess to a girl on a remote Sussex estate. The girl's father, Charles Godwin, turns out to be that anonymous landowner. So Elisabeth has to be her own daughter's governess, and she can't reveal the secret of her tie with little Louisa."
4384,Lumumba (2000),Drama,3.588235294117647,119,3.2936310343873254,55551.0,246765,https://image.tmdb.org/t/p/w500/evopdRBKjj85zttxMcrZ5xujaS8.jpg,https://image.tmdb.org/t/p/original/6n1sWAEe4IMVPC6t9lgEHLC40zr.jpg,"The true story of the rise to power and brutal assassination of the formerly vilified and later redeemed leader of the independent Congo, Patrice Lumumba. Using newly discovered historical evidence, Haitian-born and later Congo-raised writer and director Raoul Peck renders an emotional and tautly woven account of the mail clerk and beer salesman with a flair for oratory and an uncompromising belief in the capacity of his homeland to build a prosperous nation independent of its former Belgian overlords. Lumumba emerges here as the heroic sacrificial lamb dubiously portrayed by the international media and led to slaughter by commercial and political interests in Belgium, the United States, the international community, and Lumumba's own administration; a true story of political intrigue and murder where political entities, captains of commerce, and the military dovetail in their quest for economic and political hegemony."
6837,Love Affair (1939),Comedy|Drama|Romance,3.637254901960784,102,3.2936253055677858,43739.0,31593,https://image.tmdb.org/t/p/w500/2bKxlYgwKRQidS8S9DSPjpITPlv.jpg,https://image.tmdb.org/t/p/original/sS1W3HmhIfXbMNp6OECMHyNej6K.jpg,"A French playboy and an American former nightclub singer fall in love aboard a ship. They arrange to reunite six months later, if neither has changed their mind."
85259,Winnie the Pooh and the Honey Tree (1966),Animation|Children,3.73125,80,3.2935970050913377,36540.0,61199,https://image.tmdb.org/t/p/w500/7Y0F2gWQwbEmh0d3TGIAMguIv4S.jpg,,Christopher Robin's bear attempts to raid a beehive in a tall tree.
27828,"Memory of a Killer, The (Zaak Alzheimer, De) (2003)",Action|Crime|Drama|Thriller,3.571428571428572,126,3.293593284223353,24860.0,374345,https://image.tmdb.org/t/p/w500/rKFzSI5XtDOfXoULnY5TEaNpuMC.jpg,,"Vincke and Verstuyft are one of the best detective teams of the Antwerp police force. When they are confronted with the disappearance of a top official and the murder of two prostitutes, the trail leads to the almost retired assassin Angelo Ledda. Since Ledda starts showing symptoms of Alzheimer's, it's getting more and more difficult to complete his contracts. When he has to murder a 12-year old call-girl, he refuses and becomes a target himself. While Vincke and Verstuyft are chasing him and counting the corpses, Ledda is taking care of his employers."
25945,They Live by Night (1949),Crime|Film-Noir|Romance,3.6739130434782608,92,3.293580851631717,44190.0,40872,https://image.tmdb.org/t/p/w500/p9ifSgroa8eoh13OLFUAMwiFByV.jpg,https://image.tmdb.org/t/p/original/d98FV28Tt3uuYLaPbGNRlW5Ec60.jpg,"An escaped convict, injured during a robbery, falls in love with the woman who nurses him back to health, but their relationship seems doomed from the beginning."
6459,"Desert Fox, The (1951)",Drama|War,3.5471014492753623,138,3.2935776629999203,26205.0,43461,https://image.tmdb.org/t/p/w500/nqid63zCxtVLmferoP2GYGH6jhB.jpg,,The life and career of Erwin Rommel and his involvement in the plot to assassinate Hitler.
26680,Cry-Baby (1990),Comedy|Musical|Romance,3.336175395858709,821,3.293571401405401,9768.0,99329,https://image.tmdb.org/t/p/w500/o3zl5Nd1L5OVv5HTVcMBF23OSy2.jpg,,A prim and proper schoolgirl goes against her society grandmother's wishes when she dates a motorcycle-riding juvenile delinquent.
99468,"Central Park Five, The (2012)",Documentary,3.896551724137931,58,3.293567815171345,124067.0,2380247,https://image.tmdb.org/t/p/w500/aKlQ8Sjr07OkCLuYkRYtpVSMm3e.jpg,,"In 1989, five black and Latino teenagers from Harlem were arrested and later convicted of raping a white woman in New York City's Central Park. They spent between 6 and 13 years in prison before a serial rapist confessed that he alone had committed the crime, leading to their convictions being overturned. Set against a backdrop of a decaying city beset by violence and racial tension, this is the story of that horrific crime, the rush to judgment by the police, a media clamoring for sensational stories and an outraged public, and the five lives upended by this miscarriage of justice."
33722,Ladies in Lavender (2004),Comedy|Drama|Romance,3.526666666666667,150,3.2935622930562216,9528.0,377084,https://image.tmdb.org/t/p/w500/wm3wG0qf1qhUj0xtgI0BarQpmbT.jpg,https://image.tmdb.org/t/p/original/Eqdi8hiWfrXJEyrXYf4QyS55Yg.jpg,"Andrea, a gifted young Polish violinist from Krakow, is bound for America when he is swept overboard by a storm. When the Widdington sisters discover the handsome stranger on the beach below their house, they nurse him back to health. However, the presence of the musically talented young man disrupts the peaceful lives of Ursula and Janet and the community in which they live."
4590,Enemies: A Love Story (1989),Drama,3.5615384615384613,130,3.2934748242118768,116014.0,97276,https://image.tmdb.org/t/p/w500/g0zh75AWArVtadhaNKZjs231TwF.jpg,https://image.tmdb.org/t/p/original/gucZzLv4zP56veDlPPMh02lAk9g.jpg,"A ghostwriter finds himself romantically involved with his current wife, a married woman and his long-vanished wife."
102217,Bill Hicks: Revelations (1993),Comedy,3.99,50,3.29345900951141,25117.0,152183,https://image.tmdb.org/t/p/w500/1xcuMgFbvWZBoTKS46Xbo5kOMj.jpg,https://image.tmdb.org/t/p/original/w146wheGBiKdMpajOVNV7A8YALE.jpg,"Bill Hicks in the height of his genius. Recorded at the Dominion Theatre in London, Hicks opens our eyes and minds to the hypocrisy and ludicrousness of the world around us."
76054,Oceans (Océans) (2009),Documentary|Drama,3.583333333333333,120,3.2934301923665403,36970.0,765128,https://image.tmdb.org/t/p/w500/kIT3G7QoV1vatMCL8TAA3xnkO2V.jpg,,"An ecological drama/documentary, filmed throughout the globe. Part thriller, part meditation on the vanishing wonders of the sub-aquatic world."
62803,Lone Wolf and Cub: Baby Cart in Peril (Kozure Ôkami: Oya no kokoro ko no kokoro) (1972),Action,3.697674418604651,86,3.293413824397677,41477.0,143348,https://image.tmdb.org/t/p/w500/80dPE18baHbnB8mrl6wWtGXEyCP.jpg,,"Ogami Itto is hired to kill a tattooed female assassin and battles Retsudo, head of the Yagyu clan, and his son Gunbei."
26796,"Heart in Winter, A (Un coeur en hiver) (1992)",Drama|Romance,3.697674418604651,86,3.293413824397677,48150.0,105682,https://image.tmdb.org/t/p/w500/nwYKkV2SbrAfZEFOfafnPYZiFr1.jpg,,"Beautiful violin virtuoso Camille has two obsessions: the music of Ravel, and a friend of her husband's who crafts violins. But his heart seems to be as cold as her playing is passionate."
80748,Alice in Wonderland (1933),Adventure|Children|Fantasy,3.6479591836734695,98,3.2933992647499184,25694.0,23753,https://image.tmdb.org/t/p/w500/k4hlsqfhEtTrEtiDE647qxTR6PI.jpg,,"In Victorian England, a bored young girl dreams that she has entered a fantasy world called Wonderland, populated by even more fantastic characters."
26965,"Boxer, The (1997)",Drama|Thriller,3.469543147208122,197,3.293369032644497,16992.0,118760,https://image.tmdb.org/t/p/w500/wsbNQWMQV4HwwqXtvQUoBfiBzK8.jpg,,"Nineteen-year-old Danny Flynn is imprisoned for his involvement with the I.R.A. in Belfast. He leaves behind his family and his sixteen-year-old girlfriend, Maggie Hamill. Fourteen years later, Danny is released from prison and returns to his old working class neighborhood to resume his life as a boxer."
57353,Flawless (2007),Crime|Drama,3.446902654867257,226,3.2933641206887003,13195.0,780516,https://image.tmdb.org/t/p/w500/qENzVKfdyNBAwShcS0YhWeJe34M.jpg,,"A female executive and a night janitor conspire to commit a daring diamond heist from their mutual employer, The London Diamond Corporation."
58622,"Hammer, The (2007)",Comedy,3.5522388059701493,134,3.293357006260083,14014.0,814130,https://image.tmdb.org/t/p/w500/6Q7z71vQD7Rl8ehdlFu5qfmvenv.jpg,https://image.tmdb.org/t/p/original/e5Cmgg5BestVd7egZZM6KtyJDdZ.jpg,"Approaching forty, Ferro is unsatisfied with his life as a construction worker and part-time boxing instructor in Los Angeles, CA. After a successful bout with a young pro boxer, Ferro decides to don the gloves one last time. The movie recounts his unlikely quest for Olympic gold."
5453,Lost in Yonkers (1993),Comedy|Drama,3.4420600858369097,233,3.293330121422148,27224.0,107443,https://image.tmdb.org/t/p/w500/9COy4RAhPzOw1ICecKMYQCexTgm.jpg,,"In the summer of 1942 two young boys are sent to stay with their stern grandmother Kurnitz and their childlike aunt Bella in Yonkers, New York."
27647,Tipping the Velvet (2002),Comedy|Drama|Romance,3.710843373493976,83,3.2933297833262327,26491.0,324264,https://image.tmdb.org/t/p/w500/o2xWfAWTh8akVaKrQ7Alsu1MhU2.jpg,,"A music variety series, meant to be a sequel to The Beat Room (1964)."
65037,Ben X (2007),Drama,3.539007092198581,141,3.2933209313822536,6936.0,953318,https://image.tmdb.org/t/p/w500/azxAJ9DlfhpvlKd6jSP3cLqOM99.jpg,https://image.tmdb.org/t/p/original/9Ce5KKinhLiQl9Hh3pLAWhTOMNZ.jpg,"Harassed by bullies because of his mild autism, teen Ben finds refuge in an online computer game, which leads him to his virtual dream girl, Scarlite. Together, the odd couple seeks revenge against Ben's tormentors."
6599,Accattone (1961),Drama,3.6578947368421058,95,3.2933158950869053,12491.0,54599,https://image.tmdb.org/t/p/w500/113ts2Bmm5CZ3YJMwfCU9XGFCAf.jpg,,A pimp with no other means to provide for himself finds his life spiralling out of control when his prostitute is sent to prison.
8336,"Major and the Minor, The (1942)",Comedy|Romance,3.649484536082474,97,3.293255692314025,39871.0,35019,https://image.tmdb.org/t/p/w500/e6ZWWdyWkqiMq8g6KmXibtmSiVK.jpg,https://image.tmdb.org/t/p/original/i6c3nEncfkJSXlktytmIEQbGNCI.jpg,"Low on funds, working-class girl Susan Applegate disguises herself as a youngster in order to pay half fare home. But little 'Sue Sue' finds herself in a whole heap of grownup trouble when she hides out in a compartment with handsome Major Philip Kirby."
31408,Summer Storm (Sommersturm) (2004),Drama|Romance,3.725,80,3.2932453876511127,342.0,420206,https://image.tmdb.org/t/p/w500/7fqQmDzKGIiIk0mORANha9SsLVy.jpg,,"Tobi and Achim, the pride of the local crew club, have been the best of friends for years and are convinced that nothing will ever stand in the way of their friendship. They look forward to the upcoming summer camp and the crew competition. Then the gay team from Berlin arrives and Tobi is totally confused. The evening before the races begin, the storm that breaks out is more than meteorological."
25752,"Freshman, The (1925)",Comedy,3.610091743119266,109,3.2932425508200427,42359.0,15841,https://image.tmdb.org/t/p/w500/3531lJNSMhrpcNWXrDIYYoYH6Rp.jpg,https://image.tmdb.org/t/p/original/kKRDECULj8d81IAshuJ8k04B53Y.jpg,An unathletic college freshman ridiculed by his peers for his mannerisms strives to become popular by making the football team.
1002,Ed's Next Move (1996),Comedy|Romance,3.5310344827586206,145,3.2932043989508286,161806.0,116167,https://image.tmdb.org/t/p/w500/65HTeE8ghN3SemUet2SHepxTgsY.jpg,,"Ed lives in Wisconsin. He's just been dumped by his girlfriend, so he moves to New York City for a big change...but will he ever find love again? He loves his new job studying the genetics of different strains of rice. Then Ed meets Lee, a quirky singer. She's just what Ed thinks he's looking for, and she's available...or is she?"
52458,Disturbia (2007),Drama|Thriller,3.3186528497409324,1351,3.293165592736681,8271.0,486822,https://image.tmdb.org/t/p/w500/3f9KwSrieczuH9nRrwfOsoMoMNd.jpg,https://image.tmdb.org/t/p/original/8Yz0WeWD1EUyJEOKMLZEeuNERyp.jpg,"Kale has a life most teenagers would envy. He spends his days endlessly playing video games, surfing the net, eating junk food and watching cable. He has complete free reign of the house, and a beautiful young hottie named Ashley has just moved in next door. There’s only one problem—he’s not allowed to leave the house. Kale’s under court-ordered house arrest for three months, and if he takes one step beyond a 100-foot perimeter of the house, his next confinement will be in a real prison."
5250,Stir Crazy (1980),Comedy,3.348705501618123,618,3.293109663897899,21629.0,81562,https://image.tmdb.org/t/p/w500/ehCdQewg9SxjhnimJrKwNKbr80C.jpg,,"New Yorkers Skip Donahue and Harry Monroe have no jobs and no prospects, so they decide to flee the city and find work elsewhere, landing jobs wearing woodpecker costumes to promote the opening of a bank. When their feathery costumes are stolen and used in a bank robbery, they no longer have to worry about employment — they're sent to prison."
27432,"Beautiful Country, The (2004)",Drama,3.67032967032967,91,3.293087886420016,41714.0,273108,https://image.tmdb.org/t/p/w500/cyPJuYz3c8kL7FcjfJDoB2o5yVt.jpg,https://image.tmdb.org/t/p/original/oaiwUCoLOboBr0qLsIX9VfeYUHl.jpg,"After reuniting with his mother in Ho Chi Minh City, a family tragedy causes Binh to flee from Viet Nam to America. Landing in New York, Binh begins a road trip to Texas, where his American father is said to live."
34534,Four Brothers (2005),Action|Crime|Drama,3.3289748953974896,956,3.2930787385726203,8292.0,430105,https://image.tmdb.org/t/p/w500/8cO39cnWSZQi2ncPG5TxL3YRzKc.jpg,https://image.tmdb.org/t/p/original/2pITFeesu6aikrEknoH6bNXOdhk.jpg,Four adopted brothers return to their Detroit hometown when their mother is murdered and vow to exact revenge on the killers.
64114,Fireproof (2008),Drama|Romance,3.6262135922330097,103,3.293076083903033,14438.0,1129423,https://image.tmdb.org/t/p/w500/hfoCG75j1YaNyfZGPg0rWy3nFmU.jpg,,"A heroic fire captain values dedication and service to others above all else, but the most important partnership in his life, his marriage, is about to go up in smoke."
4645,Cure (1997),Crime|Horror|Thriller,3.462871287128713,202,3.2930666717874884,36095.0,123948,https://image.tmdb.org/t/p/w500/xNVJr9q6AtSbjosS6Ed9YirOkSo.jpg,,A frustrated detective deals with the case of several gruesome murders committed by people who have no recollection of what they've done.
6784,"Song Remains the Same, The (1976)",Documentary|Musical,3.467005076142132,197,3.293044146354699,40440.0,75244,https://image.tmdb.org/t/p/w500/tQzNsYcg4rVXVGw45ue7nkdMOgs.jpg,,"The best of Led Zeppelin's legendary 1973 appearances at Madison Square Garden. Interspersed throughout the concert footage are behind-the-scenes moments with the band. The Song Remains the Same is Led Zeppelin at Madison Square Garden in NYC concert footage colorfully enhanced by sequences which are supposed to reflect each band member's individual fantasies and hallucinations. Includes blistering live renditions of ""Black Dog,"" ""Dazed and Confused,"" ""Stairway to Heaven,"" ""Whole Lotta Love,"" ""The Song Remains the Same,"" and ""Rain Song"" among others."
76111,About Elly (Darbareye Elly) (2009),Drama|Mystery,3.828125,64,3.2930262739970715,37181.0,1360860,https://image.tmdb.org/t/p/w500/ctLrMQrg3kss2JO7OIr7RVdN5an.jpg,https://image.tmdb.org/t/p/original/3loY85G8vB0OcpleFFezf4kSDsy.jpg,The mysterious disappearance of a kindergarten teacher during a picnic in the north of Iran is followed by a series of misadventures for her fellow travelers.
64501,Che: Part Two (2008),Drama|War,3.451388888888889,216,3.293000604133429,8880.0,374569,https://image.tmdb.org/t/p/w500/fKQwwWXYQNkrZa59VbnfVy2kfoF.jpg,,"Seven years after his triumph in Cuba, Che winds up in Bolivia, where he tries to ignite the same revolutionary fires as before."
87004,Pina (2011),Documentary|Musical,3.7048192771084336,83,3.2929789061332504,57276.0,1440266,https://image.tmdb.org/t/p/w500/mKKtIJYtaGwcgpMfnVR2byYhfz9.jpg,,"Pina is a feature-length dance film in 3D with the ensemble of the Tanztheater Wuppertal Pina Bausch, featuring the unique and inspiring art of the great German choreographer, who died in the summer of 2009."
988,Grace of My Heart (1996),Comedy|Drama,3.357142857142857,532,3.292953543884676,58985.0,116442,https://image.tmdb.org/t/p/w500/fkgVjmbN9VdBxguNi6tz6lb3sDu.jpg,https://image.tmdb.org/t/p/original/vyGXpBeq0PLMSVw5UOiiJ3U2IUW.jpg,"Philadelphia teenager Edna Buxton wins a talent contest during the early rock 'n' roll era, changes her name to Denise Waverly and moves to New York City to make it big. Though she flops as a recording artist, fast-talking record producer Joel Millner recognizes her songwriting talent and teams her with struggling songsmith Howard Caszatt."
112582,Life Itself (2014),Documentary,3.852459016393442,61,3.2929400864147413,250766.0,2382298,https://image.tmdb.org/t/p/w500/nK4cYTEO2eHLMgMII0Ux0kBOGhG.jpg,,"The surprising and entertaining life of renowned film critic and social commentator Roger Ebert (1942-2013): his early days as a freewheeling bachelor and Pulitzer Prize winner, his famously contentious partnership with Gene Siskel, his life-altering marriage, and his brave and transcendent battle with cancer."
91079,Like Crazy (2011),Drama|Romance,3.466836734693877,196,3.292909584681328,60420.0,1758692,https://image.tmdb.org/t/p/w500/8eIhNKnRfayRwWChx0atZh4vGua.jpg,,"A British college student falls for an American student, only to be separated from him when she's banned from the U.S. after overstaying her visa."
75983,North Face (Nordwand) (2008),Adventure|Drama,3.71875,80,3.292893770210888,16436.0,844457,https://image.tmdb.org/t/p/w500/onTd66RoxdrLKUhtcS1IOwdvjCv.jpg,,North Face tells the story of two German climbers Toni Kurz and Andreas Hinterstoisser and their attempt to scale the deadly North Face of the Eiger.
61986,Appaloosa (2008),Western,3.378787878787879,396,3.2928624518066067,12690.0,800308,https://image.tmdb.org/t/p/w500/kQB0uxR3RDS2tGTZtBuFow9SF1T.jpg,https://image.tmdb.org/t/p/original/dIy6yJ22rKoqxGXpCOHjZPfoCba.jpg,Two friends hired to police a small town that is suffering under the rule of a rancher find their job complicated by the arrival of a young widow.
26699,Close-Up (Nema-ye Nazdik) (1990),Drama,3.8793103448275854,58,3.2928535294570587,30017.0,100234,https://image.tmdb.org/t/p/w500/m9HG2N9ZKCmNN9qOHJTNyy18wn3.jpg,https://image.tmdb.org/t/p/original/3t1qZqP1e17wQshpPKSqII1OogM.jpg,"This fiction-documentary hybrid uses a sensational real-life event—the arrest of a young man on charges that he fraudulently impersonated the well-known filmmaker Mohsen Makhmalbaf—as the basis for a stunning, multilayered investigation into movies, identity, artistic creation, and existence, in which the real people from the case play themselves."
5947,Evelyn (2002),Drama,3.445945945945946,222,3.292835640178953,21868.0,298856,https://image.tmdb.org/t/p/w500/kGsCpJcJj9JDsSLQRlfukNuZJgq.jpg,https://image.tmdb.org/t/p/original/q3P6P6yVij3i16B4F0sotx8IOzB.jpg,"Desmond Doyle is devastated when his wife abandons their family on the day after Christmas. His unemployment, and the fact that there is no woman in the house to care for the children—Evelyn, Dermot and Maurice—make it clear to the authorities this is an untenable situation. The Catholic Church and the Irish courts decide to put the Doyle children into Church-run orphanages."
1728,"Winter Guest, The (1997)",Drama,3.439393939393939,231,3.292749485848622,25994.0,120521,https://image.tmdb.org/t/p/w500/9t0hyTI7HTB6JSIecUNODrtBvwa.jpg,,"It's winter in a small Scottish village near the sea, and multiple lives intersect in a day. Frances has just lost her husband to an early death, so her mother, Elspeth, travels to Frances' house to reconnect with her daughter and grandson, Alex. Meanwhile, old women Chloe and Lily go to a funeral, youngsters Sam and Tom cut class, and Alex gets a crush on tomboy Nita."
3524,Arthur (1981),Comedy|Romance,3.30420054200542,2952,3.292732869408449,13665.0,82031,https://image.tmdb.org/t/p/w500/m8yOFRDVZPxtsr4D2hVdzls6q6t.jpg,https://image.tmdb.org/t/p/original/tUwK3xxx6D5ygfC49K3AYiLxeII.jpg,Arthur is a 30-year-old child who will inherit $750 million if he complies with his family's demands and marries the woman of their choosing.
33270,"Taste of Tea, The (Cha no aji) (2004)",Comedy|Drama,3.8203125,64,3.2926706552204,15318.0,413893,https://image.tmdb.org/t/p/w500/yapwfNElQYFY9TaVS03jv6Gk2Rs.jpg,,"A spell of time in the life of the five-piece Haruno family in rural Tochigi Prefecture. Yoshiko is not an ordinary housewife, instead working on an animated film project. Uncle Ayano, a successful music producer, is looking to get his head together after living in Tokyo. Meanwhile, Sachiko is concerned with why she seems to be followed by a giant version of herself. As the lazy days pass by, each member of the family is followed in a series of episodic vignettes."
74,Bed of Roses (1996),Drama|Romance,3.3022196926579395,3514,3.2926266353459392,20927.0,115644,https://image.tmdb.org/t/p/w500/zCXvHCEm8334d0d646ldDkXnKws.jpg,,"The seeds of love are planted when Lisa, a high-powered investment banker, receives flowers from a secret admirer. But when his fairy-tale fantasies clash with her workaholic ways, they soon find out that sometimes, it's harder than it seems for love to conquer all."
26760,Wild Hearts Can't Be Broken (1991),Drama|Romance,3.647368421052632,95,3.292620000862827,23438.0,103262,https://image.tmdb.org/t/p/w500/kY7KaiN3vh4g49Pn3ShM2ATnFVw.jpg,https://image.tmdb.org/t/p/original/wAneBIQKVFSXpBsXP8Z85tzNyUB.jpg,"A runaway orphan, young Sonora, persists in a menial job mucking stables in Doc Carver's travelling stunt show. Her great wish is to become a death-defying ""diving girl,"" but Doc refuses her pleas. Undaunted, Sonora's gutsy resolve finally convinces him to give her a break. On the brink of stardom, however, a cruel twist of fate threatens to destroy her dream."
108981,Nymphomaniac: Volume II (2013),Drama|Mystery,3.509677419354839,155,3.292581791075406,249397.0,2382009,https://image.tmdb.org/t/p/w500/iLUNqgNKuWn667kXCKztSxYbT3k.jpg,https://image.tmdb.org/t/p/original/5n417Ff5GXOGCOKj3ZLMRAxEP0o.jpg,The continuation of Joe's sexually dictated life delves into the darker aspects of her adult life and what led to her being in Seligman's care.
66385,Taking Chance (2009),Drama|War,3.509677419354839,155,3.292581791075406,25405.0,1019454,https://image.tmdb.org/t/p/w500/2gPpwshMJHiaIcbL2K234zPGvK1.jpg,,"Lt. Col. Michael Strobl, a volunteer military escort accompanies the body of Lance Cpl. Chance Phelps to his hometown in Wyoming."
56719,Vitus (2006),Drama,3.753424657534248,73,3.292575930204864,14804.0,478829,https://image.tmdb.org/t/p/w500/7t5heYtCikNOASRM0KQfXgmD6ge.jpg,,Vitus tells the story of a highly-gifted boy (played by real-life piano prodigy Teo Gheorghiu) whose parents have demanding and ambitious plans for him.
